,Year of car manufacture,Width,Color,kilometer driven,Transmission type,price,Body type,Length,Brand Name,Fuel type,city,Seats,Car model,Number of previous owners,Insurance Validity_value,Engine Displacement_value(cc)
187,2015,1706mm,Others,80000,Manual,459999.99999999994,Sedan,3995mm,Tata,Diesel,chennai,5.0,Tata Zest,1,Third Party insurance,1248
188,2018,1655,Silver,25219,Automatic,513999.99999999994,Hatchback,3695mm,Maruti,Petrol,chennai,5.0,Maruti Celerio,2,Comprehensive,998
189,2014,1735mm,Silver,64409,Manual,508000.0,Hatchback,3840mm,Maruti,Diesel,chennai,5.0,Maruti Swift,3,Third Party,1248
190,2018,1811mm,Blue,52000,Manual,865000.0,SUV,3994mm,Tata,Diesel,chennai,5.0,Tata Nexon,1,Comprehensive,1497
191,2018,1730 mm,Blue,30000,Automatic,855000.0000000001,Sedan,4490 mm,Maruti,Petrol,chennai,5.0,Maruti Ciaz,2,Comprehensive,1462
192,2020,1871mm,Blue,14000,Automatic,11800000.0,Sedan,5255mm,Mercedes-Benz,Diesel,chennai,5.0,Mercedes-Benz S-Class,1,Comprehensive,2925
193,2019,1770 mm,Blue,48574,Manual,925000.0,SUV,3995 mm,Hyundai,Diesel,chennai,5.0,Hyundai Venue,1,Comprehensive,1396
194,2012,1695 mm,MET ECRU BEIGE,71423,Automatic,509999.99999999994,Sedan,4420 mm,Honda,Petrol,chennai,5.0,Honda City,1,Comprehensive,1497
195,2020,1860mm,Silver,30000,Automatic,5700000.0,Sedan,5063mm,Mercedes-Benz,Diesel,chennai,5.0,Mercedes-Benz E-Class,1,Comprehensive,1950
196,2013,1495mm,White,75498,Manual,350000.0,Hatchback,3595mm,Maruti,Petrol,chennai,5.0,Maruti Wagon R,1,Comprehensive,998
197,2017,1695mm,White,95963,Manual,630000.0,Sedan,4440mm,Honda,Petrol,chennai,5.0,Honda City,1,Third Party insurance,1497
198,2015,1495mm,Blue,46613,Manual,409999.99999999994,Hatchback,3599mm,Maruti,Petrol,chennai,5.0,Maruti Wagon R,1,Comprehensive,998
199,2017,1734mm,Red,30000,Manual,725000.0,SUV,3999mm,Honda,Petrol,chennai,5.0,Honda WR-V,1,Third Party insurance,1199
200,2015,1680mm,Black,18722,Manual,466000.0,Sedan,3990mm,Honda,Petrol,chennai,5.0,Honda Amaze,1,Comprehensive,1198
201,2023,1800mm,White,5593,Automatic,1864000.0,SUV,4315mm,Kia,Petrol,chennai,5.0,Kia Seltos,1,Comprehensive,1353
202,2017,2019mm,Gray,40000,Automatic,2700000.0,SUV,4388mm,Audi,Diesel,chennai,5.0,Audi Q3,1,Third Party insurance,1968
203,2021,1655,Blue,20875,Manual,503000.0,Hatchback,3695mm,Maruti,Petrol,chennai,5.0,Maruti Celerio,1,Third Party,998
204,2018,1579mm,Black,46436,Manual,309000.0,Hatchback,3679mm,Renault,Petrol,chennai,5.0,Renault KWID,2,Third Party,799
205,2016,1695mm,Silver,127672,Automatic,640000.0,Sedan,4440mm,Honda,Petrol,chennai,5.0,Honda City,1,Third Party insurance,1497
206,2021,1770 mm,Green,12814,Manual,841000.0,SUV,3995 mm,Hyundai,Petrol,chennai,5.0,Hyundai Venue,1,Third Party,1197
207,2022,1894mm,Blue,26000,Manual,1889999.9999999998,SUV,4661mm,Tata,Diesel,chennai,7.0,Tata New Safari,1,Third Party,1956
208,2011,1595mm,Silver,45851,Manual,288000.0,Hatchback,3585mm,Hyundai,Petrol,chennai,5.0,Hyundai i10,1,Comprehensive,1197
209,2021,1770 mm,Blue,36349,Manual,940000.0,SUV,3995 mm,Hyundai,Petrol,chennai,5.0,Hyundai Venue,1,Comprehensive,998
210,2018,1682mm,Grey,35000,Automatic,844999.9999999999,Hatchback,3971mm,Volkswagen,Petrol,chennai,5.0,Volkswagen Polo,1,Comprehensive,1197
211,2021,1894mm,Blue,17059,Automatic,2055999.9999999998,SUV,4661mm,Tata,Diesel,chennai,7.0,Tata New Safari,1,Comprehensive,1956
212,2019,2218 mm,White,37000,Automatic,7700000.0,SUV,4922 mm,BMW,Diesel,chennai,5.0,BMW X5,1,Comprehensive,2993
213,2016,1495mm,Grey,48163,Manual,400000.0,Hatchback,3599mm,Maruti,Petrol,chennai,5.0,Maruti Wagon R,2,Comprehensive,998
214,2013,1695mm,Others,40000,Manual,425000.0,Sedan,3995mm,Maruti,Petrol,chennai,5.0,Maruti Swift Dzire,3,Third Party insurance,1197
215,2008,1620 mm,Others,150000,Manual,200000.0,Sedan,4150 mm,Tata,Diesel,chennai,5.0,Tata Indigo,2,Third Party insurance,1405
216,2020,1682mm,Gray,20000,Manual,750000.0,Hatchback,3971mm,Volkswagen,Petrol,chennai,5.0,Volkswagen Polo,1,Third Party insurance,999
217,2019,1780mm,White,47000,Automatic,1689999.9999999998,SUV,4270mm,Hyundai,Diesel,chennai,5.0,Hyundai Creta,1,Comprehensive,1582
218,2013,1595mm,Red,112711,Manual,310000.0,Hatchback,3585mm,Hyundai,Petrol,chennai,5.0,Hyundai i10,1,Comprehensive,1197
219,2020,1855mm,Brown,53000,Automatic,3900000.0,SUV,4795mm,Toyota,Diesel,chennai,7.0,Toyota Fortuner,1,Comprehensive,2755
220,2016,1655,Red,65895,Automatic,437000.0,Hatchback,3695mm,Maruti,Petrol,chennai,5.0,Maruti Celerio,2,Comprehensive,998
221,2022,1821 mm,White,15625,Automatic,1026000.0,SUV,3995 mm,Mahindra,Petrol,chennai,5.0,Mahindra XUV300,1,Comprehensive,1197
222,2015,1735mm,Grey,107595,Manual,560000.0,Hatchback,3840mm,Maruti,Diesel,chennai,5.0,Maruti Swift,1,Third Party insurance,1248
223,2017,1690mm,Red,23838,Manual,532000.0,Hatchback,3700mm,Maruti,Petrol,chennai,5.0,Maruti Ignis,1,Comprehensive,1197
224,2015,1490,Red,28975,Manual,323000.0,Hatchback,3530mm,Maruti,Petrol,chennai,5.0,Maruti Alto K10,1,Third Party,998
225,2018,1734mm,Red,30742,Manual,770000.0,SUV,3999mm,Honda,Petrol,chennai,5.0,Honda WR-V,1,Third Party insurance,1199
226,2022,1520,Silver,10363,Manual,492000.0,Hatchback,3565,Maruti,Petrol,chennai,5.0,Maruti S-Presso,1,Comprehensive,998
227,2015,1695mm,Others,100000,Manual,650000.0,Sedan,4440mm,Honda,Petrol,chennai,5.0,Honda City,1,Third Party insurance,1497
228,2016,1695mm,Silver,75555,Manual,633000.0,Sedan,4440mm,Honda,Petrol,chennai,5.0,Honda City,1,Comprehensive,1497
229,2018,1780mm,Silver,60929,Manual,982000.0,SUV,4270mm,Hyundai,Petrol,chennai,5.0,Hyundai Creta,2,Third Party insurance,1591
230,2009,2184mm,White,78000,Automatic,1350000.0,SUV,4886mm,BMW,Diesel,chennai,5.0,BMW X5,2,Comprehensive,2993
231,2017,1790mm,Others,120000,Manual,900000.0,SUV,3995mm,Maruti,Diesel,chennai,5.0,Maruti Vitara Brezza,1,Third Party insurance,1248
232,2014,1680mm,Silver,143185,Manual,370000.0,Sedan,3990mm,Honda,Diesel,chennai,5.0,Honda Amaze,1,Comprehensive,1498
233,2017,1730mm,Blue,115434,Manual,620000.0,Sedan,4490mm,Maruti,Petrol,chennai,5.0,Maruti Ciaz,1,Comprehensive,1373
234,2018,1690,Blue,43000,Manual,480000.0,Hatchback,3700mm,Maruti,Petrol,chennai,5.0,Maruti Ignis,1,Third Party insurance,1197
235,2015,1680mm,Red,63309,Manual,430000.0,Hatchback,3610mm,Honda,Petrol,chennai,5.0,Honda Brio,1,Third Party insurance,1198
236,2015,1735mm,Others,150000,Manual,500000.0,Hatchback,3840mm,Maruti,Diesel,chennai,5.0,Maruti Swift,1,Third Party insurance,1248
237,2019,2142mm,White,53000,Automatic,7600000.0,Sedan,5219mm,BMW,Diesel,chennai,5.0,BMW 7 Series,1,Comprehensive,2993
238,2019,1745mm,Blue,39386,Manual,790000.0,Hatchback,3995mm,Maruti,Petrol,chennai,5.0,Maruti Baleno,1,Third Party insurance,1197
239,2018,2158mm,White,42000,Automatic,5200000.0,Sedan,5091mm,BMW,Diesel,chennai,4.0,BMW 6 Series,1,Comprehensive,2993
240,2021,1739,Blue,29257,Automatic,776000.0,MUV,3991mm,Renault,Petrol,chennai,7.0,Renault Triber,1,Comprehensive,999
241,2017,1745mm,Silver,61829,Automatic,702000.0,Hatchback,3995mm,Maruti,Petrol,chennai,5.0,Maruti Baleno,1,Comprehensive,1197
242,2014,1515mm,Grey,83901,Manual,290000.0,Hatchback,3545mm,Maruti,Petrol,chennai,5.0,Maruti Alto K10,1,Comprehensive,998
243,2014,1655,Silver,33295,Manual,383000.0,Hatchback,3695mm,Maruti,Petrol,chennai,5.0,Maruti Celerio,1,Third Party insurance,998
244,2015,1655,Blue,33610,Manual,411000.00000000006,Hatchback,3695mm,Maruti,Petrol,chennai,5.0,Maruti Celerio,1,Comprehensive,998
245,2014,1730mm,Grey,95600,Manual,615000.0,Sedan,4490mm,Maruti,Diesel,chennai,5.0,Maruti Ciaz,1,Comprehensive,1248
246,2018,1647mm,Silver,20960,Manual,515000.00000000006,Hatchback,3746mm,Tata,Petrol,chennai,5.0,Tata Tiago,1,Comprehensive,1199
247,2016,1827mm,Blue,66000,Automatic,2575000.0,Sedan,4709mm,BMW,Diesel,chennai,5.0,BMW 3 Series,1,Comprehensive,1995
248,2015,1734mm,White,85105,Manual,507000.0,Hatchback,3985mm,Hyundai,Petrol,chennai,5.0,Hyundai i20,2,Third Party insurance,1197
249,2016,1550mm,Blue,44519,Manual,322000.0,Hatchback,3495mm,Hyundai,Petrol,chennai,5.0,Hyundai EON,2,Third Party,814
250,2017,1745mm,Grey,54024,Manual,575000.0,Hatchback,3995mm,Maruti,Petrol,chennai,5.0,Maruti Baleno,1,Comprehensive,1197
251,2020,1745mm,Red,20027,Manual,850000.0,Hatchback,3995mm,Maruti,Petrol,chennai,5.0,Maruti Baleno,1,Comprehensive,1197
252,2019,2086mm,Blue,44000,Automatic,3700000.0,Sedan,4933mm,Audi,Diesel,chennai,5.0,Audi A6,1,Comprehensive,1968
253,2014,2019mm,Black,58000,Automatic,1800000.0,SUV,4385mm,Audi,Diesel,chennai,5.0,Audi Q3,1,Comprehensive,1968
254,2013,1680mm,Red,67905,Manual,425000.0,Sedan,3990mm,Honda,Diesel,chennai,5.0,Honda Amaze,1,Comprehensive,1498
255,2017,1745mm,Grey,62604,Manual,650000.0,Hatchback,3995mm,Maruti,Petrol,chennai,5.0,Maruti Baleno,1,Third Party insurance,1197
256,2009,"1,770 mm",Others,120000,Manual,750000.0,MUV,"4,580 mm",Toyota,Diesel,chennai,7.0,Toyota Innova,1,Third Party insurance,2494
257,2014,1680mm,Grey,105781,Manual,450000.0,Sedan,3990mm,Honda,Diesel,chennai,5.0,Honda Amaze,1,Comprehensive,1498
258,2017,1730mm,Red,68724,Manual,720000.0,Sedan,4490mm,Maruti,Petrol,chennai,5.0,Maruti Ciaz,1,Third Party insurance,1373
259,2014,1635mm,Grey,67000,Automatic,425000.0,Hatchback,3715mm,Maruti,Petrol,chennai,5.0,Maruti Celerio,1,Comprehensive,998
260,2010,1595mm,Red,110273,Manual,235000.0,Hatchback,3585mm,Hyundai,Petrol,chennai,5.0,Hyundai i10,2,Comprehensive,1197
261,2016,1635mm,Red,65628,Automatic,437000.0,Hatchback,3715mm,Maruti,Petrol,chennai,5.0,Maruti Celerio,2,Comprehensive,998
262,2014,1682mm,Grey,106075,Manual,409999.99999999994,Hatchback,3971mm,Volkswagen,Petrol,chennai,5.0,Volkswagen Polo,1,Third Party insurance,1198
263,2022,1690,Blue,6023,Manual,731000.0,Hatchback,3700mm,Maruti,Petrol,chennai,5.0,Maruti Ignis,1,Comprehensive,1197
264,2018,1647mm,Red,38999,Manual,501999.99999999994,Hatchback,3746mm,Tata,Petrol,chennai,5.0,Tata Tiago,2,Comprehensive,1199
265,2018,1830mm,Silver,105000,Manual,2050000.0,MUV,4735mm,Toyota,Diesel,chennai,7.0,Toyota Innova Crysta,1,Comprehensive,2393
266,2022,1894mm,Black,7811,Automatic,1963000.0,SUV,4661mm,Tata,Diesel,chennai,7.0,Tata New Safari,1,Comprehensive,1956
267,2011,1475mm,COPPER,58747,Manual,222000.00000000003,Hatchback,3620mm,Maruti,Petrol,chennai,5.0,Maruti Alto K10,2,Comprehensive,998
268,2019,1894 mm,White,34965,Manual,1497000.0,SUV,4598 mm,Tata,Diesel,chennai,5.0,Tata Harrier,1,Comprehensive,1956
269,2015,1765mm,Blue,106360,Manual,529000.0,SUV,3999mm,Ford,Diesel,chennai,5.0,Ford Ecosport,2,Comprehensive,1498
270,2010,1680mm,Grey,162049,Manual,210000.0,Hatchback,3775mm,Maruti,Petrol,chennai,5.0,Maruti Ritz,2,Comprehensive,1197
271,2020,2157mm,Blue,30000,Automatic,7450000.0,SUV,4924mm,Mercedes-Benz,Diesel,chennai,5.0,Mercedes-Benz GLE,1,Comprehensive,1950
272,2021,1790,Blue,26000,Manual,975000.0,SUV,3995,Toyota,Petrol,chennai,5.0,Toyota Urban cruiser,1,Comprehensive,1462
273,2020,1800mm,White,25000,Automatic,1450000.0,SUV,4315mm,Kia,Petrol,chennai,5.0,Kia Seltos,1,Comprehensive,1497
274,2021,1890mm,Blue,35000,Automatic,6200000.0,SUV,4658mm,Mercedes-Benz,Diesel,chennai,5.0,Mercedes-Benz GLC,1,Comprehensive,1950
275,2020,1735mm,Grey,57000,Manual,595000.0,Hatchback,3840mm,Maruti,Petrol,chennai,5.0,Maruti Swift,1,Comprehensive,1197
276,2017,1780mm,White,49000,Manual,767000.0,SUV,4270mm,Hyundai,Petrol,chennai,5.0,Hyundai Creta,1,Third Party insurance,1591
277,2022,1775mm,Red,30000,Manual,825000.0,Hatchback,3995mm,Hyundai,Petrol,chennai,5.0,Hyundai i20,1,Comprehensive,1197
278,2002,1645 mm,Others,120000,Manual,45000.0,Hatchback,3610 mm,Hyundai,Petrol,chennai,5.0,Hyundai Santro,3,Third Party insurance,1086
279,2014,1595mm,Others,40000,Automatic,335000.0,Hatchback,3585mm,Hyundai,Petrol,chennai,5.0,Hyundai i10,3,Third Party insurance,1197
280,2015,1694mm,Orange,53250,Automatic,558000.0,Hatchback,3955mm,Honda,Petrol,chennai,5.0,Honda Jazz,1,Comprehensive,1199
281,2022,1677,Black,8848,Manual,649000.0,Hatchback,3765mm,Tata,Petrol,chennai,5.0,Tata Tiago,1,Third Party,1199
282,2022,1894mm,Black,3000,Automatic,2250000.0,SUV,4598mm,Tata,Diesel,chennai,5.0,Tata Harrier,1,Comprehensive,1956
283,2021,1699mm,Red,34628,Manual,1110000.0,Sedan,4413mm,Skoda,Petrol,chennai,5.0,Skoda Rapid,1,Third Party,999
284,2022,1690,Silver,8579,Manual,672000.0,Hatchback,3700mm,Maruti,Petrol,chennai,5.0,Maruti Ignis,1,Third Party,1197
285,2022,1739,White,17000,Manual,675000.0,MUV,3991mm,Renault,Petrol,chennai,7.0,Renault Triber,1,Comprehensive,999
286,2017,1695mm,Brown,40021,Manual,795000.0,Sedan,4440mm,Honda,Petrol,chennai,5.0,Honda City,1,Third Party insurance,1497
287,2021,2157mm,White,52000,Automatic,11299999.999999998,SUV,5207mm,Mercedes-Benz,Diesel,chennai,7.0,Mercedes-Benz GLS,1,Comprehensive,2925
288,2017,1734mm,Red,46946,Manual,587000.0,Hatchback,3985mm,Hyundai,Petrol,chennai,5.0,Hyundai i20,2,Comprehensive,1197
289,2019,1694 mm,Silver,30772,Automatic,807000.0,Hatchback,3955 mm,Honda,Petrol,chennai,5.0,Honda Jazz,1,Comprehensive,1199
290,2012,1680mm,Red,74008,Manual,260000.0,Hatchback,3795mm,Ford,Diesel,chennai,5.0,Ford Figo,1,Comprehensive,1399
291,2017,1735mm,Blue,31000,Manual,760000.0,Sedan,3995mm,Maruti,Diesel,chennai,5.0,Maruti Swift Dzire,1,Comprehensive,1248
292,2022,1745mm,Others,20000,Manual,1070000.0,SUV,3995mm,Mahindra,Diesel,chennai,7.0,Mahindra Bolero,1,Third Party insurance,1493
293,2020,1745mm,Others,20000,Manual,650000.0,Hatchback,3995mm,Maruti,Petrol,chennai,5.0,Maruti Baleno,2,Third Party insurance,1197
294,2020,1520,Orange,31137,Automatic,520000.0,Hatchback,3565,Maruti,Petrol,chennai,5.0,Maruti S-Presso,1,Third Party insurance,998
295,2011,1690mm,Others,90000,Manual,350000.0,Sedan,4160mm,Maruti,Diesel,chennai,5.0,Maruti Swift Dzire,1,Third Party insurance,1248
296,2015,1780mm,White,77000,Manual,875000.0,SUV,4270mm,Hyundai,Petrol,chennai,5.0,Hyundai Creta,1,Comprehensive,1591
297,2019,1828mm,White,16000,Automatic,4350000.0,Sedan,4824mm,BMW,Diesel,chennai,5.0,BMW 3 Series GT,1,Comprehensive,1995
298,2018,1890mm,Red,23000,Automatic,1450000.0,SUV,4585mm,Mahindra,Diesel,chennai,7.0,Mahindra XUV500,1,Comprehensive,2179
299,2022,1855mm,Black,9000,Manual,1725000.0,SUV,3985mm,Mahindra,Petrol,chennai,4.0,Mahindra Thar,1,Comprehensive,1997
300,2018,1560mm,White,28733,Manual,302000.0,Hatchback,3429mm,Datsun,Petrol,chennai,5.0,Datsun RediGO,1,Third Party insurance,799
301,2018,1729mm,White,61828,Automatic,1060000.0,Sedan,4440mm,Hyundai,Diesel,chennai,5.0,Hyundai Verna,1,Zero Dep,1582
302,2007,"1,770 mm",Others,150000,Manual,600000.0,MUV,"4,580 mm",Toyota,Diesel,chennai,8.0,Toyota Innova,2,Third Party insurance,2494
303,2022,1677,Maroon,60431,Manual,722000.0,Sedan,3993mm,Tata,Petrol,chennai,5.0,Tata Tigor,1,Comprehensive,1199
304,2018,1635mm,Blue,53269,Manual,463000.0,Hatchback,3715mm,Maruti,Petrol,chennai,5.0,Maruti Celerio X,1,Comprehensive,998
305,2021,1835mm,White,38000,Automatic,1770000.0,SUV,4655mm,MG,Petrol,chennai,5.0,MG Hector,1,Comprehensive,1451
306,2019,1695mm,Silver,37778,Manual,627000.0,Sedan,3995mm,Honda,Petrol,chennai,5.0,Honda Amaze,2,Third Party insurance,1199
307,2017,1745mm,Grey,54024,Manual,575000.0,Hatchback,3995mm,Maruti,Petrol,chennai,5.0,Maruti Baleno,1,Third Party insurance,1197
308,2018,1811mm,Silver,85941,Manual,658000.0,SUV,3994mm,Tata,Petrol,chennai,5.0,Tata Nexon,2,Third Party insurance,1198
309,2018,1635mm,Orange,89329,Automatic,476999.99999999994,Hatchback,3715mm,Maruti,Petrol,chennai,5.0,Maruti Celerio X,1,Comprehensive,998
310,2019,1647mm,Others,40000,Manual,500000.0,Hatchback,3746mm,Tata,Petrol,chennai,5.0,Tata Tiago,2,Third Party insurance,1199
311,2017,1735mm,White,17000,Manual,650000.0,Hatchback,3840mm,Maruti,Petrol,chennai,5.0,Maruti Swift,1,Comprehensive,1197
312,2017,1690mm,Blue,83887,Manual,455000.0,Hatchback,3700mm,Maruti,Petrol,chennai,5.0,Maruti Ignis,1,Comprehensive,1197
313,2015,1760mm,Others,150000,Manual,475000.0,Hatchback,3995mm,Hyundai,Diesel,chennai,5.0,Hyundai i20 Active,1,Third Party insurance,1396
314,2021,1830,White,39000,Automatic,2800000.0,MUV,4735,Toyota,Diesel,chennai,7.0,Toyota Innova Crysta,1,Comprehensive,2393
315,2018,1729mm,Grey,23000,Automatic,975000.0,Sedan,4440mm,Hyundai,Petrol,chennai,5.0,Hyundai Verna,1,Comprehensive,1591
316,2017,1729mm,White,80000,Manual,750000.0,Sedan,4440mm,Hyundai,Petrol,chennai,5.0,Hyundai Verna,1,Third Party insurance,1591
317,2016,1635mm,Golden,34000,Automatic,484999.99999999994,Hatchback,3715mm,Maruti,Petrol,chennai,5.0,Maruti Celerio,1,Comprehensive,998
318,2017,1635mm,Blue,29973,Manual,459999.99999999994,Hatchback,3715mm,Maruti,Petrol,chennai,5.0,Maruti Celerio,1,Comprehensive,998
319,2021,1748mm,Others,30000,Manual,1265000.0,Sedan,4549mm,Honda,Petrol,chennai,5.0,Honda City,1,Third Party insurance,1498
320,2016,1760mm,White,80805,Manual,567000.0,Hatchback,3995mm,Hyundai,Diesel,chennai,5.0,Hyundai i20 Active,2,Comprehensive,1396
321,2020,1647mm,Silver,26235,Manual,619000.0,Hatchback,3746mm,Tata,Petrol,chennai,5.0,Tata Tiago,1,Comprehensive,1199
322,2017,1695mm,White,95963,Manual,630000.0,Sedan,4440mm,Honda,Petrol,chennai,5.0,Honda City,0,Third Party insurance,1497
323,2018,1780mm,Red,83294,Manual,835000.0,SUV,4270mm,Hyundai,Petrol,chennai,5.0,Hyundai Creta,1,Comprehensive,1591
324,2021,1835mm,White,17963,Manual,1703000.0,SUV,4655mm,MG,Diesel,chennai,5.0,MG Hector,2,Third Party,1956
325,2019,1745mm,Grey,102696,Manual,635000.0,Hatchback,3995mm,Maruti,Petrol,chennai,5.0,Maruti Baleno,1,Comprehensive,1197
326,2019,1734mm,Red,57206,Manual,635000.0,Hatchback,3985mm,Hyundai,Diesel,chennai,5.0,Hyundai i20,2,Comprehensive,1396
327,2013,1680mm,Others,120000,Manual,300000.0,Hatchback,3795mm,Ford,Diesel,chennai,5.0,Ford Figo,2,Third Party insurance,1399
328,2017,1734mm,Red,81829,Manual,657000.0,Hatchback,3985mm,Hyundai,Petrol,chennai,5.0,Hyundai i20,1,Comprehensive,1197
329,2014,1655,Red,54395,Manual,390000.0,Hatchback,3695mm,Maruti,Petrol,chennai,5.0,Maruti Celerio,2,Third Party,998
330,2019,1677mm,Others,50000,Manual,620000.0,Sedan,3992mm,Tata,Diesel,chennai,5.0,Tata Tigor,1,Third Party insurance,1047
331,2017,1682mm,Others,70000,Manual,465000.00000000006,Sedan,3995mm,Volkswagen,Petrol,chennai,5.0,Volkswagen Ameo,2,Third Party insurance,1198
332,2015,1734mm,White,36000,Manual,590000.0,Hatchback,3985mm,Hyundai,Petrol,chennai,5.0,Hyundai i20,1,Comprehensive,1197
333,2016,1800mm,Silver,125000,Manual,950000.0,SUV,4955mm,Isuzu,Diesel,chennai,7.0,Isuzu MU 7,2,Comprehensive,2999
334,2018,2032mm,Red,75000,Automatic,2150000.0,Sedan,4630mm,Mercedes-Benz,Diesel,chennai,5.0,Mercedes-Benz CLA,2,Comprehensive,2143
335,2018,2065mm,White,45007,Automatic,4600000.0,Sedan,5075mm,Mercedes-Benz,Diesel,chennai,5.0,Mercedes-Benz E-Class,1,Comprehensive,1950
336,2016,1695mm,TITANIUM,49617,Manual,490000.00000000006,Sedan,3995mm,Honda,Petrol,chennai,5.0,Honda Amaze,1,Comprehensive,1199
337,2016,1695mm,Red,57782,Manual,620000.0,Sedan,4265mm,Toyota,Petrol,chennai,5.0,Toyota Etios,1,Comprehensive,1496
338,2015,1817mm,White,38000,Automatic,1950000.0,Sedan,4833mm,Skoda,Diesel,chennai,5.0,Skoda Superb,1,Comprehensive,1968
339,2008,1846mm,Others,110000,Automatic,680000.0,Sedan,4841mm,BMW,Diesel,chennai,5.0,BMW 5 Series,3,Third Party insurance,2993
340,2018,1694mm,Brown,22066,Manual,594000.0,Hatchback,3955mm,Honda,Petrol,chennai,5.0,Honda Jazz,2,Third Party,1199
341,2016,1734mm,White,65707,Manual,536000.0,Hatchback,3985mm,Hyundai,Petrol,chennai,5.0,Hyundai i20,1,Comprehensive,1197
342,2015,1635mm,Silver,89488,Manual,365000.0,Hatchback,3715mm,Maruti,Petrol,chennai,5.0,Maruti Celerio,1,Third Party insurance,998
343,2017,1690mm,Blue,88663,Automatic,544000.0,Hatchback,3700mm,Maruti,Petrol,chennai,5.0,Maruti Ignis,2,Comprehensive,1197
344,2020,1647mm,Silver,31679,Manual,566000.0,Hatchback,3746mm,Tata,Petrol,chennai,5.0,Tata Tiago,1,Comprehensive,1199
345,2013,1660mm,Blue,68178,Manual,420000.0,Hatchback,3765mm,Hyundai,Petrol,chennai,5.0,Hyundai Grand i10,1,Comprehensive,1197
346,2017,1695mm,Red,61279,Manual,748000.0,Sedan,4440mm,Honda,Petrol,chennai,5.0,Honda City,2,Comprehensive,1497
347,2021,1695mm,Silver,8963,Manual,880000.0000000001,Sedan,3995mm,Honda,Petrol,chennai,5.0,Honda Amaze,1,Comprehensive,1199
348,2017,1735mm,Silver,80281,Manual,616000.0,Sedan,3995mm,Maruti,Petrol,chennai,5.0,Maruti Swift Dzire,1,Third Party insurance,1197
349,2020,1835mm,White,50580,Manual,1554000.0,SUV,4655mm,MG,Petrol,chennai,5.0,MG Hector,1,Third Party,1451
350,2014,1789mm,Blue,21000,Automatic,2100000.0,Hatchback,4097mm,Mini,Petrol,chennai,5.0,Mini Cooper,1,Comprehensive,1598
351,2016,2019mm,Blue,55000,Automatic,2175000.0,SUV,4388mm,Audi,Diesel,chennai,5.0,Audi Q3,1,Comprehensive,1968
352,2018,2141mm,Silver,70000,Automatic,4200000.0,SUV,4819mm,Mercedes-Benz,Diesel,chennai,5.0,Mercedes-Benz GLE,2,Third Party insurance,2143
353,2019,2140mm,Blue,58000,Automatic,4300000.0,SUV,4663mm,Audi,Petrol,chennai,5.0,Audi Q5,1,Comprehensive,1984
354,2018,1699mm,Grey,65224,Manual,725000.0,Sedan,4390mm,Volkswagen,Petrol,chennai,5.0,Volkswagen Vento,1,Comprehensive,1598
355,2010,1680mm,Others,120000,Manual,275000.0,Hatchback,3715mm,Maruti,Petrol,chennai,5.0,Maruti Ritz,1,Third Party insurance,1197
356,2018,1938mm,Brown,42001,Automatic,5750000.0,SUV,4886mm,BMW,Diesel,chennai,5.0,BMW X5,1,Comprehensive,2993
357,2017,1695mm,Blue,30316,Manual,635000.0,Sedan,3995mm,Maruti,Petrol,chennai,5.0,Maruti Swift Dzire,1,Comprehensive,1197
358,2013,1854mm,Brown,64000,Automatic,1800000.0,Sedan,4879mm,Mercedes-Benz,Diesel,chennai,5.0,Mercedes-Benz E-Class,3,Comprehensive,2143
359,2015,2097mm,Silver,40000,Automatic,1900000.0,Sedan,4635mm,Volvo,Diesel,chennai,5.0,Volvo S60,1,Comprehensive,1984
360,2017,1735,Silver,100526,Manual,509999.99999999994,Hatchback,3845mm,Maruti,Petrol,chennai,5.0,Maruti Swift,1,Comprehensive,1197
361,2021,1735,Silver,17273,Manual,817000.0,Hatchback,3845mm,Maruti,Petrol,chennai,5.0,Maruti Swift,1,Comprehensive,1197
362,2018,1785mm,White,107737,Manual,850000.0,SUV,4300mm,Maruti,Diesel,chennai,5.0,Maruti SX4 S Cross,1,Third Party insurance,1248
363,2016,1765mm,Orange,111586,Manual,539000.0,SUV,3999mm,Ford,Petrol,chennai,5.0,Ford Ecosport,2,Comprehensive,1499
